sequence_id,step,margin,q_pred,obs_reliability,alpha_entropy,alpha_max,attention_argmax,collapse_temperature,state_mean,state_std,state_q10,state_q90,aleatoric_unc,epistemic_unc,target,calibrator_id
1609,0,0.468122,0.614939,0.614939,2.87808,0.288488,24,0.829844,-1.04872,0.000365005,-1.04872,-1.04872,0.000365005,0.000365005,0.460938,identity
1610,0,0.992298,0.729542,0.729542,0.544893,0.859743,22,0.829844,-1.03619,0.000378121,-1.03619,-1.03619,0.000378121,0.000378121,1,identity
1611,0,-0.00887878,0.49778,0.49778,1.78823,0.443682,22,0.829844,1.54856,1e-12,1.54856,1.54856,1e-12,1e-12,0,identity
1612,0,0.989073,0.728905,0.728905,0.576653,0.848016,22,0.829844,1.70573,1e-12,1.70573,1.70573,1e-12,1e-12,1,identity
1613,0,0.0974565,0.524345,0.524345,2.50254,0.335557,22,0.829844,-1.5185,0.000480088,-1.5185,-1.5185,0.000480088,0.000480088,0.066407,identity
1614,0,0.993111,0.729702,0.729702,0.528679,0.862944,22,0.829844,-0.386224,1e-12,-0.386224,-0.386224,1e-12,1e-12,1,identity
1615,0,0.993019,0.729684,0.729684,0.53297,0.86248,22,0.829844,-1.85486,1e-12,-1.85486,-1.85486,1e-12,1e-12,1,identity
1616,0,0.990243,0.729136,0.729136,0.566438,0.852268,22,0.829844,-0.545927,1e-12,-0.545927,-0.545927,1e-12,1e-12,1,identity
1617,0,-0.000540111,0.499865,0.499865,1.87914,0.432765,22,0.829844,0.83741,0.000523354,0.83741,0.83741,0.000523354,0.000523354,0,identity
1618,0,0.986278,0.728352,0.728352,0.598473,0.837752,22,0.829844,0.916816,1e-12,0.916816,0.916816,1e-12,1e-12,1,identity
1619,0,0.993059,0.729692,0.729692,0.525842,0.862925,22,0.829844,0.191427,1e-12,0.191427,0.191427,1e-12,1e-12,1,identity
1620,0,0.987941,0.728681,0.728681,0.585848,0.843876,22,0.829844,0.171349,6.99216e-05,0.171349,0.171349,6.99216e-05,6.99216e-05,1,identity
1621,0,-0.00849725,0.497876,0.497876,1.79217,0.44303,22,0.829844,-0.890287,1e-12,-0.890287,-0.890287,1e-12,1e-12,0,identity
1622,0,0.576115,0.640173,0.640173,2.22863,0.496223,24,0.829844,0.914251,1e-12,0.914251,0.914251,1e-12,1e-12,0.595703,identity
1623,0,0.774164,0.684421,0.684421,1.11263,0.648884,24,0.829844,1.61189,0.000489233,1.61189,1.61189,0.000489233,0.000489233,0.796875,identity
1624,0,0.990944,0.729274,0.729274,0.559783,0.854822,22,0.829844,1.4903,5.20404e-05,1.4903,1.4903,5.20404e-05,5.20404e-05,1,identity
1625,0,0.856905,0.702014,0.702014,0.944776,0.48669,22,0.829844,0.754586,1e-12,0.754586,0.754586,1e-12,1e-12,0.857422,identity
1626,0,0.00124811,0.500312,0.500312,1.89809,0.430919,22,0.829844,-0.4143,7.61397e-06,-0.4143,-0.4143,7.61397e-06,7.61397e-06,0,identity
1627,0,0.910196,0.71304,0.71304,0.81357,0.633827,22,0.829844,-1.83629,0.000178721,-1.83629,-1.83629,0.000178721,0.000178721,0.92383,identity
1628,0,0.000957098,0.500239,0.500239,1.89504,0.431214,22,0.829844,-1.86878,1e-12,-1.86878,-1.86878,1e-12,1e-12,0,identity
1629,0,0.989901,0.729068,0.729068,0.524532,0.854251,22,0.829844,-0.035264,1e-12,-0.035264,-0.035264,1e-12,1e-12,0.99414,identity
1630,0,0.982021,0.727509,0.727509,0.551765,0.83219,22,0.829844,1.99207,1e-12,1.99207,1.99207,1e-12,1e-12,1,identity
1631,0,0.546175,0.633248,0.633248,2.42296,0.434165,24,0.829844,0.994109,1e-12,0.994109,0.994109,1e-12,1e-12,0.529047,identity
1632,0,-0.0103231,0.497419,0.497419,1.77363,0.446324,22,0.829844,1.11846,1.51673e-05,1.11846,1.11846,1.51673e-05,1.51673e-05,0,identity
1633,0,0.692721,0.666572,0.666572,1.43219,0.697413,24,0.829844,1.12693,1e-12,1.12693,1.12693,1e-12,1e-12,0.701172,identity
1634,0,0.852146,0.701017,0.701017,0.954653,0.485234,24,0.829844,-0.867991,1e-12,-0.867991,-0.867991,1e-12,1e-12,0.869511,identity
1635,0,0.922611,0.715574,0.715574,0.775972,0.66814,22,0.829844,-0.860908,0.000236488,-0.860908,-0.860908,0.000236488,0.000236488,0.943359,identity
1636,0,0.0292382,0.507309,0.507309,2.13782,0.403925,22,0.829844,-1.0132,0.000336578,-1.0132,-1.0132,0.000336578,0.000336578,0.03125,identity
1637,0,0.0271771,0.506794,0.506794,2.12304,0.405935,22,0.829844,1.97625,1e-12,1.97625,1.97625,1e-12,1e-12,0.02539,identity
1638,0,0.921968,0.715443,0.715443,0.778,0.666374,22,0.829844,0.854571,1e-12,0.854571,0.854571,1e-12,1e-12,0.934896,identity
1639,0,-0.0085351,0.497866,0.497866,1.79179,0.443094,22,0.829844,0.789757,1e-12,0.789757,0.789757,1e-12,1e-12,0,identity
1640,0,0.991251,0.729335,0.729335,0.52192,0.858047,22,0.829844,0.272682,1e-12,0.272682,0.272682,1e-12,1e-12,1,identity
1641,0,0.263118,0.565403,0.565403,3.11536,0.170983,22,0.829844,-1.58374,1e-12,-1.58374,-1.58374,1e-12,1e-12,0.248047,identity
1642,0,0.908623,0.712718,0.712718,0.818128,0.629529,22,0.829844,0.553158,0.000479558,0.553158,0.553158,0.000479558,0.000479558,0.910157,identity
1643,0,0.987909,0.728675,0.728675,0.586101,0.843758,22,0.829844,-1.73583,3.37933e-05,-1.73583,-1.73583,3.37933e-05,3.37933e-05,1,identity
1644,0,0.906547,0.712293,0.712293,0.824046,0.62379,22,0.829844,-0.803023,1e-12,-0.803023,-0.803023,1e-12,1e-12,0.862578,identity
1645,0,-0.000539124,0.499865,0.499865,1.87916,0.432763,22,0.829844,1.19078,1e-12,1.19078,1.19078,1e-12,1e-12,0,identity
1646,0,0.00941264,0.502353,0.502353,1.97829,0.423002,22,0.829844,-0.221328,1e-12,-0.221328,-0.221328,1e-12,1e-12,0.007813,identity
1647,0,-0.0092482,0.497688,0.497688,1.78442,0.44433,22,0.829844,1.4747,0.000492202,1.4747,1.4747,0.000492202,0.000492202,0,identity
1648,0,0.989229,0.728936,0.728936,0.575356,0.848574,22,0.829844,-0.90947,1e-12,-0.90947,-0.90947,1e-12,1e-12,1,identity
1649,0,0.945994,0.720309,0.720309,0.695856,0.73271,22,0.829844,0.455722,4.47881e-05,0.455722,0.455722,4.47881e-05,4.47881e-05,0.93697,identity
1650,0,-0.0022177,0.499446,0.499446,1.86093,0.434586,22,0.829844,0.699172,1e-12,0.699172,0.699172,1e-12,1e-12,0,identity
1651,0,0.0519243,0.512978,0.512978,2.28128,0.381427,22,0.829844,-1.95782,0.000485941,-1.95782,-1.95782,0.000485941,0.000485941,0.042969,identity
1652,0,-0.000663698,0.499834,0.499834,1.87781,0.432896,22,0.829844,-0.029383,1e-12,-0.029383,-0.029383,1e-12,1e-12,0,identity
1653,0,0.719082,0.672405,0.672405,1.29404,0.704475,24,0.829844,-1.52371,1e-12,-1.52371,-1.52371,1e-12,1e-12,0.742188,identity
1654,0,0.289495,0.571873,0.571873,3.17405,0.146829,22,0.829844,-0.428745,1e-12,-0.428745,-0.428745,1e-12,1e-12,0.28125,identity
1655,0,0.989591,0.729007,0.729007,0.572222,0.849909,22,0.829844,1.61363,4.84234e-05,1.61363,1.61363,4.84234e-05,4.84234e-05,1,identity
1656,0,0.958658,0.722853,0.722853,0.647229,0.767631,22,0.829844,0.467914,8.39552e-05,0.467914,0.467914,8.39552e-05,8.39552e-05,1,identity
1657,0,-0.00787581,0.498031,0.498031,1.79877,0.442018,22,0.829844,-1.51261,1e-12,-1.51261,-1.51261,1e-12,1e-12,0,identity
1658,0,0.991392,0.729363,0.729363,0.555259,0.856442,22,0.829844,1.17695,1e-12,1.17695,1.17695,1e-12,1e-12,1,identity
1659,0,0.98776,0.728645,0.728645,0.587282,0.843202,22,0.829844,1.99046,1e-12,1.99046,1.99046,1e-12,1e-12,1,identity
1660,0,0.391245,0.596582,0.596582,3.16482,0.18114,24,0.829844,-0.383008,1e-12,-0.383008,-0.383008,1e-12,1e-12,0.398438,identity
1661,0,0.963154,0.723753,0.723753,0.629177,0.780007,22,0.829844,-0.772287,1e-12,-0.772287,-0.772287,1e-12,1e-12,0.972656,identity
1662,0,0.170821,0.542602,0.542602,2.79428,0.261415,22,0.829844,-1.4205,1e-12,-1.4205,-1.4205,1e-12,1e-12,0.140625,identity
1663,0,-0.0105736,0.497357,0.497357,1.77117,0.446811,22,0.829844,0.197109,1e-12,0.197109,0.197109,1e-12,1e-12,0,identity
1664,0,0.992659,0.729613,0.729613,0.539861,0.861078,22,0.829844,-1.4447,1e-12,-1.4447,-1.4447,1e-12,1e-12,1,identity
1665,0,0.218308,0.554361,0.554361,2.97414,0.214036,22,0.829844,1.1765,1e-12,1.1765,1.1765,1e-12,1e-12,0.216796,identity
1666,0,-0.00985242,0.497537,0.497537,1.77827,0.445427,22,0.829844,1.98604,1e-12,1.98604,1.98604,1e-12,1e-12,0,identity
1667,0,0.986337,0.728364,0.728364,0.598044,0.837966,22,0.829844,-0.752798,1e-12,-0.752798,-0.752798,1e-12,1e-12,1,identity
1668,0,0.0562421,0.514057,0.514057,2.30535,0.377105,22,0.829844,0.334238,1e-12,0.334238,0.334238,1e-12,1e-12,0.044922,identity
1669,0,0.102218,0.525532,0.525532,2.52263,0.330768,22,0.829844,-1.78078,1e-12,-1.78078,-1.78078,1e-12,1e-12,0.09375,identity
1670,0,0.989906,0.729069,0.729069,0.56946,0.851052,22,0.829844,-0.597251,1e-12,-0.597251,-0.597251,1e-12,1e-12,1,identity
1671,0,0.885337,0.707927,0.707927,0.880034,0.565152,22,0.829844,-0.795044,1e-12,-0.795044,-0.795044,1e-12,1e-12,0.90625,identity
1672,0,0.53749,0.631228,0.631228,2.47749,0.416577,24,0.829844,-0.826772,1e-12,-0.826772,-0.826772,1e-12,1e-12,0.548828,identity
1673,0,-0.00835183,0.497912,0.497912,1.79372,0.442791,22,0.829844,1.82223,1e-12,1.82223,1.82223,1e-12,1e-12,0,identity
1674,0,0.0174656,0.504366,0.504366,2.0482,0.415308,22,0.829844,-0.772407,1e-12,-0.772407,-0.772407,1e-12,1e-12,0.017578,identity
1675,0,0.420741,0.60366,0.60366,3.08255,0.217985,24,0.829844,-0.708402,3.37926e-05,-0.708402,-0.708402,3.37926e-05,3.37926e-05,0.405649,identity
1676,0,0.990742,0.729235,0.729235,0.561737,0.854092,22,0.829844,-1.47532,1e-12,-1.47532,-1.47532,1e-12,1e-12,1,identity
1677,0,-0.00575271,0.498562,0.498562,1.82191,0.438905,22,0.829844,-0.997227,1e-12,-0.997227,-0.997227,1e-12,1e-12,0,identity
1678,0,0.951358,0.721388,0.721388,0.6757,0.747482,22,0.829844,-0.651937,2.26613e-05,-0.651937,-0.651937,2.26613e-05,2.26613e-05,0.972657,identity
1679,0,0.992898,0.72966,0.72966,0.523751,0.862558,22,0.829844,1.88152,0.000172441,1.88152,1.88152,0.000172441,0.000172441,1,identity
1680,0,0.00920042,0.5023,0.5023,1.97634,0.423188,22,0.829844,0.993682,5.20404e-05,0.993682,0.993682,5.20404e-05,5.20404e-05,0,identity
1681,0,0.988807,0.728852,0.728852,0.578873,0.847042,22,0.829844,1.36623,1e-12,1.36623,1.36623,1e-12,1e-12,1,identity
1682,0,0.992404,0.729562,0.729562,0.543524,0.860124,22,0.829844,0.208767,1e-12,0.208767,0.208767,1e-12,1e-12,1,identity
1683,0,0.990624,0.729211,0.729211,0.522962,0.856285,22,0.829844,-1.76505,0.00040693,-1.76505,-1.76505,0.00040693,0.00040693,1,identity
1684,0,0.992646,0.72961,0.72961,0.540086,0.86102,22,0.829844,1.60527,1e-12,1.60527,1.60527,1e-12,1e-12,1,identity
1685,0,0.0276803,0.50692,0.50692,2.12668,0.405447,22,0.829844,-0.132891,0.000484186,-0.132891,-0.132891,0.000484186,0.000484186,0.017579,identity
1686,0,-0.00940982,0.497648,0.497648,1.78274,0.444615,22,0.829844,1.57914,5.20404e-05,1.57914,1.57914,5.20404e-05,5.20404e-05,0,identity
1687,0,0.993084,0.729697,0.729697,0.530832,0.862763,22,0.829844,1.87036,1e-12,1.87036,1.87036,1e-12,1e-12,1,identity
1688,0,-0.00819472,0.497951,0.497951,1.79539,0.442533,22,0.829844,1.10417,2.6386e-05,1.10417,1.10417,2.6386e-05,2.6386e-05,0,identity
1689,0,0.00331196,0.500828,0.500828,1.91935,0.428865,22,0.829844,-1.58298,0.000156877,-1.58298,-1.58298,0.000156877,0.000156877,0,identity
1690,0,0.156234,0.538979,0.538979,2.73745,0.276161,22,0.829844,1.56219,1e-12,1.56219,1.56219,1e-12,1e-12,0.166015,identity
1691,0,0.939499,0.718998,0.718998,0.719379,0.714786,22,0.829844,0.022105,1e-12,0.022105,0.022105,1e-12,1e-12,0.949218,identity
1692,0,0.988692,0.72883,0.72883,0.579815,0.846624,22,0.829844,-1.07738,4.11378e-05,-1.07738,-1.07738,4.11378e-05,4.11378e-05,1,identity
1693,0,0.82496,0.695288,0.695288,1.00849,0.547971,24,0.829844,-0.607238,0.000270945,-0.607238,-0.607238,0.000270945,0.000270945,0.837891,identity
1694,0,-0.00782001,0.498045,0.498045,1.79941,0.441935,22,0.829844,1.50384,1e-12,1.50384,1.50384,1e-12,1e-12,0,identity
1695,0,0.859324,0.702519,0.702519,0.939589,0.493329,22,0.829844,-0.933027,1e-12,-0.933027,-0.933027,1e-12,1e-12,0.861328,identity
1696,0,-0.00549406,0.498626,0.498626,1.82478,0.43856,22,0.829844,0.059251,0.000549403,0.059251,0.059251,0.000549403,0.000549403,0,identity
1697,0,0.00817484,0.502044,0.502044,1.9668,0.424166,22,0.829844,1.65541,0.000441892,1.65541,1.65541,0.000441892,0.000441892,0,identity
1698,0,-0.00584751,0.498538,0.498538,1.82087,0.439036,22,0.829844,-0.690585,4.47852e-05,-0.690585,-0.690585,4.47852e-05,4.47852e-05,0,identity
1699,0,0.798783,0.689714,0.689714,1.0594,0.603579,24,0.829844,-0.084564,1e-12,-0.084564,-0.084564,1e-12,1e-12,0.823177,identity
1700,0,-0.0071896,0.498203,0.498203,1.80619,0.440959,22,0.829844,-1.52414,1e-12,-1.52414,-1.52414,1e-12,1e-12,0,identity
1701,0,0.986396,0.728375,0.728375,0.5976,0.838194,22,0.829844,0.180625,0.000417537,0.180625,0.180625,0.000417537,0.000417537,1,identity
1702,0,0.717854,0.672134,0.672134,1.29971,0.704655,24,0.829844,1.03662,1e-12,1.03662,1.03662,1e-12,1e-12,0.730469,identity
1703,0,0.00647417,0.501619,0.501619,1.95061,0.425804,22,0.829844,1.49842,1e-12,1.49842,1.49842,1e-12,1e-12,0,identity
1704,0,0.992872,0.729655,0.729655,0.536271,0.861881,22,0.829844,1.4707,1e-12,1.4707,1.4707,1e-12,1e-12,1,identity
1705,0,0.992434,0.729568,0.729568,0.521832,0.861332,22,0.829844,-0.13012,1e-12,-0.13012,-0.13012,1e-12,1e-12,1,identity
1706,0,0.96796,0.724713,0.724713,0.609516,0.793264,22,0.829844,-1.92634,1e-12,-1.92634,-1.92634,1e-12,1e-12,0.980468,identity
1707,0,0.991914,0.729466,0.729466,0.549549,0.858339,22,0.829844,0.753362,1e-12,0.753362,0.753362,1e-12,1e-12,1,identity
1708,0,-0.0035957,0.499101,0.499101,1.84577,0.436173,22,0.829844,-1.42896,2.6386e-05,-1.42896,-1.42896,2.6386e-05,2.6386e-05,0,identity
1709,0,0.941064,0.719314,0.719314,0.713805,0.719089,22,0.829844,0.415362,0.00013792,0.415362,0.415362,0.00013792,0.00013792,0.973633,identity
1710,0,-0.00280759,0.499298,0.499298,1.85451,0.435254,22,0.829844,-0.786882,1.51673e-05,-0.786882,-0.786882,1.51673e-05,1.51673e-05,0,identity
1711,0,0.992285,0.729539,0.729539,0.521608,0.860926,22,0.829844,-1.3375,1e-12,-1.3375,-1.3375,1e-12,1e-12,1,identity
1712,0,0.910035,0.713007,0.713007,0.814038,0.633385,22,0.829844,0.168545,1e-12,0.168545,0.168545,1e-12,1e-12,0.919921,identity
1713,0,-0.0079472,0.498013,0.498013,1.79805,0.442137,22,0.829844,1.25172,1e-12,1.25172,1.25172,1e-12,1e-12,0,identity
1714,0,-0.0107016,0.497325,0.497325,1.76998,0.447071,22,0.829844,-0.733613,1e-12,-0.733613,-0.733613,1e-12,1e-12,0,identity
1715,0,-0.00578654,0.498553,0.498553,1.82155,0.438953,22,0.829844,-1.91697,1e-12,-1.91697,-1.91697,1e-12,1e-12,0,identity
1716,0,-0.00741639,0.498146,0.498146,1.80371,0.441301,22,0.829844,-1.42042,0.000216896,-1.42042,-1.42042,0.000216896,0.000216896,0,identity
1717,0,0.00277662,0.500694,0.500694,1.91389,0.429394,22,0.829844,1.03369,1e-12,1.03369,1.03369,1e-12,1e-12,0,identity
1718,0,0.608232,0.647537,0.647537,2.00932,0.563171,24,0.829844,-1.278,1e-12,-1.278,-1.278,1e-12,1e-12,0.642497,identity
1719,0,0.344378,0.585254,0.585254,3.21959,0.132125,24,0.829844,-1.19875,1e-12,-1.19875,-1.19875,1e-12,1e-12,0.327758,identity
1720,0,0.0201586,0.505039,0.505039,2.06988,0.412717,22,0.829844,1.29926,1e-12,1.29926,1.29926,1e-12,1e-12,0.02539,identity
1721,0,0.991572,0.729398,0.729398,0.521585,0.858945,22,0.829844,1.74105,4.84244e-05,1.74105,1.74105,4.84244e-05,4.84244e-05,1,identity
1722,0,0.988676,0.728826,0.728826,0.579955,0.846559,22,0.829844,0.85414,1e-12,0.85414,0.85414,1e-12,1e-12,1,identity
1723,0,-0.0079076,0.498023,0.498023,1.79848,0.442074,22,0.829844,1.79797,1e-12,1.79797,1.79797,1e-12,1e-12,0,identity
1724,0,0.967215,0.724564,0.724564,0.612581,0.791212,22,0.829844,0.815838,1e-12,0.815838,0.815838,1e-12,1e-12,1,identity
1725,0,-0.00457604,0.498856,0.498856,1.83494,0.437372,22,0.829844,1.01962,1e-12,1.01962,1.01962,1e-12,1e-12,0,identity
1726,0,0.454299,0.611661,0.611661,2.94582,0.266406,24,0.829844,-1.96238,9.43256e-05,-1.96238,-1.96238,9.43256e-05,9.43256e-05,0.455078,identity
1727,0,0.066243,0.516555,0.516555,2.35806,0.367062,22,0.829844,1.22666,0.000222571,1.22666,1.22666,0.000222571,0.000222571,0.078124,identity
1728,0,-0.0099,0.497525,0.497525,1.77781,0.445517,22,0.829844,1.41032,0.000107943,1.41032,1.41032,0.000107943,0.000107943,0,identity
1729,0,0.00872507,0.502181,0.502181,1.97194,0.42364,22,0.829844,0.464612,5.20448e-05,0.464612,0.464612,5.20448e-05,5.20448e-05,0,identity
1730,0,0.170133,0.542431,0.542431,2.79153,0.262129,22,0.829844,1.12547,1e-12,1.12547,1.12547,1e-12,1e-12,0.175153,identity
1731,0,-0.00795996,0.49801,0.49801,1.7979,0.442155,22,0.829844,-0.650396,1e-12,-0.650396,-0.650396,1e-12,1e-12,0,identity
1732,0,-0.0100608,0.497485,0.497485,1.7762,0.44582,22,0.829844,1.67246,1e-12,1.67246,1.67246,1e-12,1e-12,0,identity
1733,0,0.97909,0.726928,0.726928,0.563534,0.824046,22,0.829844,0.217993,1e-12,0.217993,0.217993,1e-12,1e-12,1,identity
1734,0,-0.0106893,0.497328,0.497328,1.77009,0.447046,22,0.829844,0.553425,1e-12,0.553425,0.553425,1e-12,1e-12,0,identity
1735,0,0.142363,0.535531,0.535531,2.68339,0.290187,22,0.829844,-1.46605,6.28152e-05,-1.46605,-1.46605,6.28152e-05,6.28152e-05,0.146485,identity
1736,0,0.451771,0.61106,0.61106,2.95751,0.262512,24,0.829844,-0.397518,1e-12,-0.397518,-0.397518,1e-12,1e-12,0.423828,identity
1737,0,-0.0111367,0.497216,0.497216,1.76579,0.447947,22,0.829844,1.23579,1e-12,1.23579,1.23579,1e-12,1e-12,0,identity
1738,0,0.644177,0.655697,0.655697,1.75511,0.633052,24,0.829844,-1.14524,1e-12,-1.14524,-1.14524,1e-12,1e-12,0.628907,identity
1739,0,0.99214,0.72951,0.72951,0.54689,0.859156,22,0.829844,-0.022077,1e-12,-0.022077,-0.022077,1e-12,1e-12,1,identity
1740,0,0.466543,0.614565,0.614565,2.88604,0.285912,24,0.829844,0.483913,1e-12,0.483913,0.483913,1e-12,1e-12,0.425781,identity
1741,0,0.989675,0.729024,0.729024,0.571496,0.850212,22,0.829844,1.76632,0.000208273,1.76632,1.76632,0.000208273,0.000208273,1,identity
1742,0,0.00278657,0.500697,0.500697,1.914,0.429385,22,0.829844,0.616579,1.51685e-05,0.616579,0.616579,1.51685e-05,1.51685e-05,0,identity
1743,0,0.0199477,0.504987,0.504987,2.06821,0.412925,22,0.829844,-1.87552,0.00048594,-1.87552,-1.87552,0.00048594,0.00048594,0.023437,identity
1744,0,0.00143767,0.500359,0.500359,1.90007,0.430727,22,0.829844,-0.726456,1e-12,-0.726456,-0.726456,1e-12,1e-12,0,identity
1745,0,0.992997,0.72968,0.72968,0.524785,0.862794,22,0.829844,-0.700895,2.26632e-05,-0.700895,-0.700895,2.26632e-05,2.26632e-05,1,identity
1746,0,0.327788,0.581221,0.581221,3.21765,0.117254,24,0.829844,1.43083,5.56457e-05,1.43083,1.43083,5.56457e-05,5.56457e-05,0.280878,identity
1747,0,0.987122,0.728519,0.728519,0.592183,0.840864,22,0.829844,0.179926,1e-12,0.179926,0.179926,1e-12,1e-12,1,identity
1748,0,0.0109042,0.502726,0.502726,1.99187,0.42158,22,0.829844,-0.833712,0.000484933,-0.833712,-0.833712,0.000484933,0.000484933,0.007813,identity
1749,0,-0.00566575,0.498584,0.498584,1.82285,0.438787,22,0.829844,-0.537984,7.61349e-06,-0.537984,-0.537984,7.61349e-06,7.61349e-06,0,identity
1750,0,0.867555,0.704237,0.704237,0.921644,0.516044,22,0.829844,0.288256,1e-12,0.288256,0.288256,1e-12,1e-12,0.865406,identity
1751,0,-0.0104327,0.497392,0.497392,1.77252,0.446533,22,0.829844,0.456757,1e-12,0.456757,0.456757,1e-12,1e-12,0,identity
1752,0,0.992937,0.729668,0.729668,0.534971,0.862134,22,0.829844,0.583169,1e-12,0.583169,0.583169,1e-12,1e-12,1,identity
1753,0,0.986366,0.72837,0.72837,0.597822,0.838081,22,0.829844,0.157669,1e-12,0.157669,0.157669,1e-12,1e-12,1,identity
1754,0,0.801883,0.690377,0.690377,1.05324,0.597311,24,0.829844,-0.23081,1e-12,-0.23081,-0.23081,1e-12,1e-12,0.833984,identity
1755,0,0.991853,0.729454,0.729454,0.521436,0.85973,22,0.829844,-0.072673,1e-12,-0.072673,-0.072673,1e-12,1e-12,1,identity
1756,0,0.989533,0.728996,0.728996,0.572732,0.849695,22,0.829844,1.23511,1e-12,1.23511,1.23511,1e-12,1e-12,1,identity
1757,0,0.992223,0.729527,0.729527,0.545858,0.859462,22,0.829844,-1.55439,1e-12,-1.55439,-1.55439,1e-12,1e-12,1,identity
1758,0,0.992754,0.729632,0.729632,0.522849,0.862189,22,0.829844,0.11673,1e-12,0.11673,0.11673,1e-12,1e-12,1,identity
1759,0,0.804544,0.690946,0.690946,1.04804,0.591835,24,0.829844,1.51152,1e-12,1.51152,1.51152,1e-12,1e-12,0.800781,identity
1760,0,0.0138125,0.503453,0.503453,2.01749,0.418799,22,0.829844,1.29158,1e-12,1.29158,1.29158,1e-12,1e-12,0.011719,identity
1761,0,-0.0038643,0.499034,0.499034,1.84283,0.436496,22,0.829844,0.513753,1e-12,0.513753,0.513753,1e-12,1e-12,0,identity
1762,0,0.992441,0.72957,0.72957,0.52185,0.86135,22,0.829844,-0.085598,1e-12,-0.085598,-0.085598,1e-12,1e-12,1,identity
1763,0,0.965809,0.724283,0.724283,0.618355,0.787329,22,0.829844,-0.717426,0.000101166,-0.717426,-0.717426,0.000101166,0.000101166,0.970703,identity
1764,0,0.992949,0.72967,0.72967,0.534689,0.862189,22,0.829844,-1.66444,1.89218e-05,-1.66444,-1.66444,1.89218e-05,1.89218e-05,1,identity
1765,0,-0.0105565,0.497361,0.497361,1.77139,0.446785,22,0.829844,0.793681,1e-12,0.793681,0.793681,1e-12,1e-12,0,identity
1766,0,0.821,0.694449,0.694449,1.01612,0.556738,24,0.829844,-1.57312,1e-12,-1.57312,-1.57312,1e-12,1e-12,0.814454,identity
1767,0,0.0376874,0.509421,0.509421,2.19504,0.395615,22,0.829844,0.240084,0.000311794,0.240084,0.240084,0.000311794,0.000311794,0.056638,identity
1768,0,0.988259,0.728744,0.728744,0.529122,0.849629,22,0.829844,-0.562604,0.0010187,-0.562604,-0.562604,0.0010187,0.0010187,1,identity
1769,0,-0.008092,0.497977,0.497977,1.79644,0.442361,22,0.829844,1.39296,0.00048833,1.39296,1.39296,0.00048833,0.00048833,0,identity
1770,0,0.0223518,0.505588,0.505588,2.08699,0.410603,22,0.829844,-1.22365,0.000239233,-1.22365,-1.22365,0.000239233,0.000239233,0.007813,identity
1771,0,0.986817,0.728459,0.728459,0.594489,0.839734,22,0.829844,1.77596,4.47881e-05,1.77596,1.77596,4.47881e-05,4.47881e-05,1,identity
1772,0,-0.000439962,0.49989,0.49989,1.88022,0.432659,22,0.829844,0.568925,1e-12,0.568925,0.568925,1e-12,1e-12,0,identity
1773,0,-0.00354592,0.499114,0.499114,1.84635,0.436115,22,0.829844,-1.89005,1e-12,-1.89005,-1.89005,1e-12,1e-12,0,identity
1774,0,0.986593,0.728414,0.728414,0.596156,0.838911,22,0.829844,1.56082,1e-12,1.56082,1.56082,1e-12,1e-12,1,identity
1775,0,0.991138,0.729313,0.729313,0.55787,0.855516,22,0.829844,-0.098191,0.000181602,-0.098191,-0.098191,0.000181602,0.000181602,1,identity
1776,0,-0.00826386,0.497934,0.497934,1.79466,0.442646,22,0.829844,-1.04547,0.000540783,-1.04547,-1.04547,0.000540783,0.000540783,0,identity
1777,0,0.0379928,0.509497,0.509497,2.19704,0.395291,22,0.829844,-0.047937,0.000456715,-0.047937,-0.047937,0.000456715,0.000456715,0.019531,identity
1778,0,-0.0080486,0.497988,0.497988,1.79691,0.442292,22,0.829844,1.90974,1e-12,1.90974,1.90974,1e-12,1e-12,0,identity
1779,0,-0.00564895,0.498588,0.498588,1.82305,0.438765,22,0.829844,-1.00354,1e-12,-1.00354,-1.00354,1e-12,1e-12,0,identity
1780,0,0.991781,0.72944,0.72944,0.551046,0.857861,22,0.829844,1.18197,1.89218e-05,1.18197,1.18197,1.89218e-05,1.89218e-05,1,identity
